id,dataset,split,question,context,accepted_answers,model_answer,auto_correctness_label,manual_correctness_label,raw_generation_confidence,hidden_state_method,run_id,review_notes
triviaqa-rc.nocontext-validation-911,triviaqa_rc_nocontext_validation_1000,train,Tirana is the capital of which European country?,,Albania | Republic of Albania | Etymology of Albania | Albanija | Shqiperia | Albenia | Albanie | Shqiperi | Albania (Balkans) | Shquiperia | Health in Albania | Shqipëri | Shqipëria | Republika e Shqipërisë | ISO 3166-1:AL | iso 3166 1 al | albania balkans,Albania,1,,0.9998714759751499,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-912,triviaqa_rc_nocontext_validation_1000,validation,"In our solar system, which is the sixth planet from the sun?",,Saturn | Saturn (astronomy) | Saturn's | ♄ | Sol-6 | Saturno (planet) | Sol 6 | Planet Saturn | Saturnus (planet) | 6th planet | Saturn (Planet) | Atmosphere of Saturn | Weather of Saturn | Sixth planet | Sol VI | Sun g | Sol g | Astronomy Saturn | saturn planet | saturn astronomy | saturno planet | saturnus planet | saturn s,Saturn,1,,0.731022365738493,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-913,triviaqa_rc_nocontext_validation_1000,test,Composer Giacomo Puccini died leaving which opera unfinished?,,Turandot | Turnadot | Turandot (Puccini) | turandot puccini,Tosca,0,,0.8124428519615586,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-914,triviaqa_rc_nocontext_validation_1000,train,"King Louie, Akela and Ziggy are all characters in which Disney film?",,The Jungle Book | Jungle Book: Origins (2016) | Rudyard Kipling's The Jungle Book | The Jungle Books | The White Seal | The Two Jungle Books | Jungle Book | The Jungle Book (2015) | jungle book 2015 | two jungle books | rudyard kipling s jungle book | jungle books | jungle book origins 2016 | white seal,Jungle Book: Once Upon a Time in Mumbai,1,,0.9051711706784878,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-915,triviaqa_rc_nocontext_validation_1000,train,‘Impossible is nothing’ is the motto of which sportswear company?,,Adidas | Taylor-made | José + 10 | Addidas | Santiossage | Jose + 10 | Adidas Sandals | Adidas Group | Jose +10 | Adidas SB | Adidas Sneakers | Adida | Adidas-Salomon | Adissage | José +10 | The brand with the 3 stripes | Adidas originals | Adilette | Adidas AG | Adidas-Salomon AG | brand with 3 stripes | jose 10 | josé 10 | adidas salomon ag | taylor made | adidas salomon,Nike,0,,0.9373111856378998,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-916,triviaqa_rc_nocontext_validation_1000,train,Who wrote the play ‘The Iceman Cometh’?,,"Eugene O’Neill | SS Glencairn | Eugene oneil | Eugene O Neill | Eugene Gladstone O'Neill | Plays by Eugene O'Neill | Eugene oneill | Eugene O'Neal | Eugene (Gladstone) O'Neill | Days Without End | Eugene O'Neil | Eugene O' Neill | Eugene O'Neill | O'Neill, Eugene Gladstone | eugene o neal | eugene o neil | plays by eugene o neill | eugene gladstone o neill | o neill eugene gladstone",Eugene O'Neill,1,,0.9769277941140735,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-917,triviaqa_rc_nocontext_validation_1000,train,"Which children’s playground game is sometimes called ‘Fivestones’, ‘Knucklebones’ or ‘Snobs’?",,Jacks | Jacks (disambiguation) | jacks disambiguation,Jacks,1,,0.7916441790705793,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-918,triviaqa_rc_nocontext_validation_1000,train,Mr and Mrs Potato Head appear in which film franchise?,,Toy Story | To Infinity and Beyond (catchphrase) | Toy Story (soundtrack) | Toy Story 1 | Toy Story (movie) | Toystory | A Toy Story | Toy Story 3-D | To Infinity and Beyond | To Infity and Beyond (catchphrase) | Production of Toy Story | You are a toy | Live Action Toy Story | you are toy | to infinity and beyond catchphrase | toy story soundtrack | to infity and beyond catchphrase | toy story 3 d | toy story movie,Toy Story franchise,1,,0.8246408674158084,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-919,triviaqa_rc_nocontext_validation_1000,train,How many square stickers are on each face of a classic Rubik’s Cube?,,Nine | 9,6 square stickers,0,,0.8554353659450662,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-920,triviaqa_rc_nocontext_validation_1000,train,Who composed the ballet ‘Swan Lake’?,,Pyotr Tchaikovsky | Tsjajkovskij | Tchaicovski | Piotr Czajkowski | Piotr Il'yich Tchaikovsky | Tchaicovksy | Peter Illyich Tchaikovsky | Tschaikovsky | Tchaichovsky | Tschaikovski | Tschaikowsky | Пётр Чайковский | Piotr Tchaikovsky | Piotr Ilyitch Tchaikovsky | P. I Tschaikovsky | Tschaikowski | Pyotr Chaykovsky | Tsjaikovskij | Piotr Ilitsch Tschaikowski | Petr Ilyich Tchaikovsky | Peter Ilyitch Tschaikovsky | Tchiachovski | Tchaikovsky | Пётр Чайко́вский | Pjotr Ilych Tchaikovsky | Tchaikovski | Ilyich Tchaikovsky | Peter Ilyich Tschaikowsky | Pyotr Chaikovsky | Piotr Iljicz Czajkowskij | Tchaicovsky | P I Tchaikovski | Tjajkovskij | Tchaikofski | Peter Ilyich Tchiakovsky | Pjotr Tšaikovski | P I Tchaikovsky | Piotr Ilich Tschaikowsky | Tchaikofsky | Pietr Tchaikowsky | Tchaikovasky | Peter Illich Tchaikovsky | Pyotr Ilyich Tchaikowsky | P. I. Tschaikovsky | Pjotr Iljitsch Tschaikowsky | Pjotr Iljitsch Tschaikowski | Чайко́вский | P. I. Tchaikovski | Tchaikowsky | Peter Tchaikovski | P. I. Tchaikovsky | Tchaikowski | Petr Il’ic Cajkovskij | Peter I. Tchaikovski | Pyotr Il'ich Chaykovsky | Pyotr Illich Tchaikovsky | Pyotr Ilyich | Pytor Il'yich Chaykovsky | Pyotr Illych Tchaikovsky | Peter Tschaikowsky | Peter Illich Tschaikowsky | Petr chaikovskiy | Pëtr Ilyich Tchaikovsky | Pjotr Tjajkovskij | Peter Ilich Tchaikovsky | Pyotr Il'yich Tchaikovsky | Peter I. Tchaikovsky | Pyotr Ilich Tchaikovsky | Petr Il'ic Cajkovskij | Pyotr Il’yich Tchaikovsky | Pyotr Ilyich Chaykovsky | Peter Tchaikovsky | Peter Ilyich Tchaikovsky | Peter Tschaikovsky | Pëtr Il’ič Čajkovskij | P.I. Tschaikovsky | Tchaikovksy | Tschaicowsky | Tchicovski | Čajkovskij | Pyotr Tchaikowsky | Piotr Iljitsch Tchaikowsky | Pëtr Ilyich Chaikovsky | Peter Ilyitch Tchaikovsky | Peter I Tchaikovsky | Pyotr Ilyich Tchaikovsky | Pyotr Ilyich Tschaikovsky | Pyotr Il’ich Chaykovsky | Пётр Ильи́ч Чайко́вский | Piotr Ilyich Tchaikovsky | Pyotr Il'yich Chaikovsky | Чайковский | p i tschaikovsky | pëtr il ič čajkovskij | pytor il yich chaykovsky | piotr il yich tchaikovsky | petr il ic cajkovskij | pyotr il yich chaikovsky | pyotr il yich tchaikovsky | peter i tchaikovski | pyotr il ich chaykovsky,Pyotr Ilyich Tchaikovsky,1,,0.9994293507809648,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-921,triviaqa_rc_nocontext_validation_1000,train,"In 1818, British obstetrician James Blundell performed the first successful human what?",,Blood transfusion | Blood unit | Transfusingly | Transfusion reaction | Blood transfusers | Transfusions | Transfusedly | Transfusionally | Serious Hazards of Transfusion | Transfusion-transmitted infection | Blood transfuser | Transfusion reactions | Transfusional | Cross and type | Transfusion of blood | Blood transfusions | Group and screen | Transfusing | Type and cross | Blood/Blood Transfusion | Transfuses | Blood units | Transfuser | Massive transfusion protocol | Transfused | Transfuse | Transfusers | blood blood transfusion | transfusion transmitted infection,Blood transfusion,1,,0.9509589970218366,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-922,triviaqa_rc_nocontext_validation_1000,train,"In cooking, 190 degrees Celsius is the equivalent to which Gas Mark?",,5 | five,Gas Mark 6,0,,0.9441147087303157,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-923,triviaqa_rc_nocontext_validation_1000,validation,What do the interior angles of a hexagon add up to in degrees?,,720 | seven hundred and twenty,720 degrees,1,,0.9998371707290247,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-924,triviaqa_rc_nocontext_validation_1000,train,The roe of lumpfish is used as a substitute for which delicacy?,,Caviar | Ikra | Iranian caviar | Black caviar | Caviar substitute | Keviar | Caviar Caviare | Cavier | Fish caviar | Caviare,Caviar,1,,0.9394336564115207,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-925,triviaqa_rc_nocontext_validation_1000,test,"In Vermont, USA, there is an old law stating that it is illegal for women to wear what without their husbands written consent?",,False teeth | Dental plate | Dentures | Denture | Denture irritation | Intaglio (dentistry) | Artificial teeth | Denture Stabilization | Fake teeth | Artificial tooth | Fake tooth | intaglio dentistry,"Pants

(Note: This is a fictional",0,,0.5814055101259521,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-926,triviaqa_rc_nocontext_validation_1000,train,"In medicine, algology is the study of what?",,Pain | Pain (biology) | Nociceptive pain | Excruciation | Pain physiology | Body-self neuro-matrix | Pain sense | Physical pain | Chronic benign pain | Algesis | Rhitzopathy | Painful | Sorely | Painless | Multidimensional pain inventory | Pain theory | Gate theory | Gate control hypothesis | Non-organic pain | Yowsers | Gate theory of pain | Soreness | Pain sensation | Physiology of pain | Breakthrough pain | Incident pain | Rhizopathy | Dimensions of pain | Ache (sensation) | Pain (physical) | Pain and nociception | Gate control | Types of pain | Pain (biological) | Physiological pain | Acute pain | body self neuro matrix | pain biology | pain physical | non organic pain | ache sensation | pain biological,Pain management and treatment,1,,0.739242381187145,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-927,triviaqa_rc_nocontext_validation_1000,train,How many imperial gallons are in a firkin?,,Nine | 9,8 imperial gallons,0,,0.9288951954771212,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-928,triviaqa_rc_nocontext_validation_1000,train,The meibomian gland is found in which part of the human body?,,Eyelid | Eyelid diseases | Chinese eyelid tape | Posterior surface of eyelid | Anterior surface of eyelid | Eyelid enhancement | Human eyelid | Eye lid | Palpebral | Superior eyelid | Palpebrae | Inferior eyelids | Upper eyelid | Lid margin | Lower eyelid | Eyelids | Palpebra | Palpebræ | Eye-lid margin | Eyelid disease | Eyelid margin | Superior palpebrae | Double eyelid | Inferior eyelid | eye lid margin,Eyelids,1,,0.9937094532052594,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-929,triviaqa_rc_nocontext_validation_1000,train,The Manuel M.Torres Dam is the largest hydro plant in which country?,,Mexico | Mexican Republic | Estados Unidos de México | Sierra de la Estrella | Mexico (country) | Mexicó | The United Mexican States | Estados Unidos de Mexico | Central Mexico | ISO 3166-1:MX | Mexiko | Méjico | Mexique | Mexican United States | Mexican' | The United State of Mexico | Mountains of Mexico | Old Mexico | United states of mexico | EUM | Messico | Mejico | The United States of Mexicans | Untied Mexican States | México | Etymology of Mexico | Meixcan | Estados Unidos Mexicanos | Mexic | Mexxico | Mexican Union | The United States of Mexico | United State of Mexico | Republic of Mexico | Mexican Federal Republic | United Mexican States | Mexican coast | Mehico | United States of Mexicans | mexican | iso 3166 1 mx | mexico country,Mexico,1,,0.4254222186998526,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-930,triviaqa_rc_nocontext_validation_1000,test,Which British swimmer won Olympic Gold Medals in 2008 in the 400 and 800 m freestyle?,,"Rebecca Adlington | Adlington, Rebecca | Becky Adlington | adlington rebecca",Rebecca Adlington,1,,0.8516347398794167,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-931,triviaqa_rc_nocontext_validation_1000,test,"In the NATO phonetic alphabet, which word represents the letter I?",,India | ഭാരത മഹാരാജ്യം | هندستانڀارت، | भारतीय गणराज्याच्या | Bhārtiya Prajāsattāk | Indian Republic | ভারতরাষ্টৃ | ಭಾರತ ಗಣರಾಜ್ಯ | Union of India | இந்தியக் குடியரசு | भारतीय प्रजासत्ताक | India (country) | ISO 3166-1:IN | Indea | Etymology of India | ভারত গণরাজ্য | Republic Of India | ભારતીય ગણતંત્ર | ভারত | Les Indes | Bhārat Gaṇarājya | جمہوٗرِیت بًارت | भारतमहाराज्यम् | Indya | Bharat Ganrajya | جمہوریہ بھارت | இந்திய | ଭାରତ ଗଣରାଜ୍ଯ | भारत गणराज्य | जुम्हूरियत भारत | Hindio | The Republic of India | భారత గణతంత్ర రాజ్యము | India's | Hindistan | ਭਾਰਤ ਗਣਤੰਤਰ | Bhart | భారత రిపబ్లిక్ | India. | ভাৰত গণৰাজ্য | Indian State | ISO 3166-1 alpha-3/IND | ভারতীয় প্রজাতন্ত্র | india country | india s | iso 3166 1 in | iso 3166 1 alpha 3 ind,India,1,,0.9970258670575214,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-932,triviaqa_rc_nocontext_validation_1000,train,"Which US author wrote ‘The Naked and the Dead’, based on his military service in World War II?",,"Norman Mailer | Maileresque | The Prisoner of Sex | Norman Kingsley Mailer | Mailer, Norman | Mailerian | Norman Kingsley | mailer norman | prisoner of sex",Norman Mailer,1,,0.9637251792669066,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-933,triviaqa_rc_nocontext_validation_1000,validation,Which Brooklyn-born author had parents named Malachy and Angela?,,Frank McCourt | Frank McCourt (author) | Francis McCourt | frank mccourt author,Malachy Connolly,0,,0.7053995721125288,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-934,triviaqa_rc_nocontext_validation_1000,train,What is the title of the 1944 film starring Barbara Stanwyck as the wife who seduces an insurance salesman into killing her husband?,,Double Indemnity | Double indemnity (disambiguation) | double indemnity disambiguation,"Gaslight

(Note: The film ""Gas",0,,0.7682360063904213,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-935,triviaqa_rc_nocontext_validation_1000,train,"What is the nickname of Thierry Guetta, the French-born street-artist?",,Mr Brainwash | Mr. Brainwash | Thierry Guetta | Mister Brainwash,Mr. Brainwash,1,,0.8814813655384749,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-936,triviaqa_rc_nocontext_validation_1000,test,Wolf Mankowitz wrote the 1953 novel ‘A Kid For Two….’what’?,,Farthings | Farthing (coin) | Farthing | Farthing (disambiguation) | Farthing coin | farthing disambiguation,"A Kid for Trouble and Nothing But

(Note",0,,0.7237225640182461,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-937,triviaqa_rc_nocontext_validation_1000,train,What is the name of a triangle which has sides unequal in length?,,Scalene | Scalene (disambiguation) | scalene disambiguation,Scalene triangle,1,,0.9790462780020212,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-938,triviaqa_rc_nocontext_validation_1000,validation,‘Quicksilver’ is another name for which metallic element?,,Mercury | Murcury | Mercury (album) | Merdcury | Mercury (disambiguation) | mercury album | mercury disambiguation,Mercury,1,,0.9992595015435852,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-939,triviaqa_rc_nocontext_validation_1000,train,"What is the name of the Japanese dish of bite-sized pieces of raw fish served with dipping sauces, vegetables and wasabi?",,Sashimi | Sasimi | Sushimi | 刺身,Sashimi,1,,0.9302687332013305,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-940,triviaqa_rc_nocontext_validation_1000,train,Who is recognised as Britain’s first Prime Minister?,,"Robert Walpole | Sir Blustering | Walpole Government | Screen-Master General | The Rt. Hon. Sir Robert Walpole, KT GCB 1st Earl of Orford | Sir Robert Walpole | Bob of Lym | Orford, Robert Walpole, 1st earl of | Robert Walpole, 1st Earl of Orford | Bob Booty | orford robert walpole 1st earl of | robert walpole 1st earl of orford | rt hon sir robert walpole kt gcb 1st earl of orford | screen master general",Sir Robert Walpole,1,,0.8679784950446177,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-941,triviaqa_rc_nocontext_validation_1000,train,"In the human body, which bone connects the humerus with the calvicle?",,Scapula (shoulder blade) | scapula shoulder blade,Humerus to scapula (via the shoulder joint,0,,0.7441385365763342,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-942,triviaqa_rc_nocontext_validation_1000,train,The Cuatro Torres Business Area is in which European city?,,"Madrid | Madrid, Madrid | Madrilene | Mayrit | Madrileña | The weather in Madrid | Madrileño | Madrid (Spain) | Madrid, Spain | Madrilenian | Madrid (city) | Capital of Spain | Madrid capital | Madrilena | Madrid City | Madrid- Spain | UN/LOCODE:ESMAD | Madrileno | Demographics of Madrid | City of Madrid | madrid spain | un locode esmad | madrid madrid | weather in madrid","Madrid, Spain",1,,0.9943602705343405,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-943,triviaqa_rc_nocontext_validation_1000,train,The first issue of which British children’s comic was published in April 1950?,,Eagle | Aquilinae | King of the Air | Booted eagles (group) | Kitpu | Hawk eagle | Eagle Spirit | Eagle (symbolism) | Eagles | Harpy (zoology) | Hawk-eagle | king of air | harpy zoology | booted eagles group | eagle symbolism,The Beano,0,,0.8762225495266849,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-944,triviaqa_rc_nocontext_validation_1000,train,"The 1951 ‘Treaty of Peace With Japan’ which served to officially end World War II, is commonly known as what?",,San Francisco Peace Treaty | San Francisco Peace Conference | Peace Treaty of San Francisco | Treaty of peace with Japan | San Francisco Peace Treay | Treaty Of San Francisco | Japanese Peace Conference | Japanese Peace Treaty Conference | San Francisco conference | San Francisco Treaty | Japanese Peace Treaty,Treaty of San Francisco,1,,0.8912272793809572,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-945,triviaqa_rc_nocontext_validation_1000,train,The Tumut Hydroelectric Power Station is in which Australian state?,,"New South Wales | AU-NSW | New South Wales (Australia) | N.S.W. | New South Wales State | New South Wales, Australia | NSW, Australia | Constitution of New South Wales | New South Welsh | NSW (Australia) | NSW | New South Welshmen | Nsw South Wales | Education in New South Wales | State of New South Wales | New South Welshman | Local government in New South Wales | AU-NS | au nsw | new south wales australia | nsw australia | au ns | n s w",New South Wales,1,,0.99992204445273,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-946,triviaqa_rc_nocontext_validation_1000,validation,Who always holds the title of the Supreme Governor of the Church of England?,,The British monarch | Crown of the United Kingdom | English monarchy | King of United Kingdom | King of the United Kingdom | British Throne | UK Monarchy | Monarchy of the United Kingdom of Great Britain and Northern Ireland | Monarch of the UK | The British monarchy | British Monarch | Crown Establishment | British sovereign | British Queen | Monarchy of the uk | King of Great Britain and Ireland | Co-sovereigns of Scotland | History of the English monarchy | Monarchy in Britain | Queen of Britain | Monarchy in the United Kingdom | History of the British monarchy | Queen of Gibraltar | Monarchy of Great Britain | Monarchy of the United Kingdom | United Kingdom monarchy | Queen of the United Kingdom | UK Queen | Queen of United Kingdom | British Monarchy | Monarchy of England | Queen of the United Kingdom of Great Britain and Northern Ireland | King of Britain | Queen of Great Britain and Ireland | Crown of Great Britain | Co-sovereigns of England | Queen Mother (Scotland) | British Monarchs | Sovereign of the United Kingdom | English royals | King and Queen of the United Kingdom | Monarchy of United Kingdom | Monarchy of Gibraltar | Monarch of the United Kingdom | queen mother scotland | sovereign of united kingdom | monarch of uk | monarchy of uk | monarch of united kingdom | history of english monarchy | monarchy of united kingdom of great britain and northern ireland | king and queen of united kingdom | history of british monarchy | monarchy in united kingdom | co sovereigns of scotland | crown of united kingdom | co sovereigns of england | queen of united kingdom of great britain and northern ireland,The British Monarch,1,,0.8416562641227106,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-947,triviaqa_rc_nocontext_validation_1000,test,How many players are on the field in a baseball team?,,Nine | 9,9 players,1,,0.8240744192178251,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-948,triviaqa_rc_nocontext_validation_1000,train,"In the poem ‘Monday’s Child’, what is Wednesday’s child full of?",,Woe | Woe (disambiguation) | woe disambiguation,Merriment and joy,0,,0.6865644584536738,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-949,triviaqa_rc_nocontext_validation_1000,train,"In London in 1788, the ‘Daily Universal Register’ was relaunched as which newspaper?",,The Times | Times (United Kingdom) | Times (UK) | The Times newspaper | The London Times | White Times | Times Online | The Times of London | Timesonline.co.uk | Times (newspaper) | The Times (United Kingdom) | The Times (London) | Thetimes.co.uk | London Times | The Saturday Times Magazine | Daily Universal Register | The Times Online | Times (London) | Times of London | TimesOnline | Times2 | times | times united kingdom | timesonline co uk | saturday times magazine | times uk | times newspaper | times london | thetimes co uk,The Times newspaper,1,,0.9000790534449511,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-950,triviaqa_rc_nocontext_validation_1000,train,Which clothing chain was founded by brothers Clemens and August Brenninkmeijer in 1841?,,C&A | C & A | C and a | C&A Brenninkmeijer | C&A Brenninkmeyer | c | c and | c brenninkmeijer | c brenninkmeyer,C&A,1,,0.9212428923460283,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-951,triviaqa_rc_nocontext_validation_1000,train,Falange was the name given to several political movements and parties dating from the 1930’s in which European country?,,Spain | Islands of Spain | España | Reino de España | Name of Spain | Espagna | Espańa | Reino de Espana | Espana | Kingdom of the Spains | The Spanish Society | Espainia | Mountains of Spain | Regne d'Espanya | The kingdom of Spain | Regne d'Espanha | Espanya | Espainiako Erresuma | Etymology of Spain | Spane | ISO 3166-1:ES | Spanish Kingdom | Kingdom of Spain | El Reino de España | El Reino de Espana | iso 3166 1 es | kingdom of spains | regne d espanha | regne d espanya | spanish society,Spain,1,,0.9998529158980736,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-952,triviaqa_rc_nocontext_validation_1000,train,"In the novel ‘Jane Eyre’ by Charlotte Bronte, what is the name of Mr Rochester’s first wife?",,Bertha Mason | Antoinette Cosway | Bertha Rochester | Bertha Antoinetta Mason,Bertha Mason,1,,0.9999636998182029,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-953,triviaqa_rc_nocontext_validation_1000,train,"Which fictional character is the subject of George Frampton’s bronze statue in Kensington Gardens, London?",,Peter Pan | Peter Pan (literary character) | Peter Pan (fictional character) | Peter Pan (literature character) | Peter Pan (person) | Peter Pan (character) | Peter Pan (lierature character) | peter pan literature character | peter pan literary character | peter pan character | peter pan fictional character | peter pan lierature character | peter pan person,Peter Pan,1,,0.928911798757515,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-954,triviaqa_rc_nocontext_validation_1000,test,Who wrote the novel ‘The Prime of Miss Jean Brodie’?,,Muriel Spark | Muriel Sarah Maud Spark | Muriel Camberg | Camberg | Muriel Sarah Spark | Muriel Sarah Camberg | Dame Muriel Spark,Muriel Spark,1,,0.9993309872826738,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-955,triviaqa_rc_nocontext_validation_1000,test,Sindh is a province of which Asian country?,,"Pakistan | Union of Pakistan | Pakistani Federation | Pakastan | Pakistán | Packistan | پاکِستان | پاكِستان | Pakistana | Name of Pakistan | Etymology of Pakistan | Bakistan | Pakistano | Islamic Republic Of Pakistan | Paquistan | Pākistān | Paakistan | IROP | Paskitan | Islāmī Jumhūriyah-yi Pākistān | Republic of Pakistan | اسلامی جمہوریۂ پاكِستان | پاکستان | Bakistaan | Mumlikat-e-Khudad-e-Pakistan | Pakistāna | اسلامی جمہوریہ پاکستان | Islāmī Jumhūrī-ye Pākistān | ISO 3166-1:PK | Pakland | Pakistan, Islamic Republic | Islamic Republic Pakistan | The Islamic Republic Pakistan | Pakisthan | Federation of pakistan | Al-Pakistan | اسلامی جمہوریۂ پاکستان | Paquistao | Paquistán | Pákistán | Pakasthan | The Islamic Republic of Pakistan | Pakistaan | Pak-e-stan | Pakistan. | Islamic Pakistan | Pakstan | Islamic State of Pakistan | Pakistan, Islamic Republic of | Bakstaan | Pakistani Republic | Pakistan's | State of Pakistan | باكستان | Pakistani state | The State of Pakistan | The Republic of Pakistan | Al-Bakistan | Paquistão | Pakisatan | Mumlikat e Khudad e Pakistan | I.R. of Pakistan | پاڪستان | Pak-i-stan | pak e stan | pak i stan | al pakistan | pakistan s | islāmī jumhūriyah yi pākistān | islāmī jumhūrī ye pākistān | iso 3166 1 pk | al bakistan | pakistan islamic republic | i r of pakistan | pakistan islamic republic of",Pakistan,1,,0.9999604813490454,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-956,triviaqa_rc_nocontext_validation_1000,test,Madame de Pompadour and Madame du Barry were mistresses of which French King?,,Louis XV | Louis XV the Beloved | Louis the XV | Luis XV | Louis XV of France | King Louis XV | Louis the Beloved | Louis le bien aimé | Louis le bien aime | Louis VX of France | louis beloved | louis xv beloved,Louis XV,1,,0.8874713152166104,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-957,triviaqa_rc_nocontext_validation_1000,train,Odontology is the scientific study of what?,,Teeth | Tooth root | Pegged teeth | Tooth (animal) | Apex radicis dentis | Tooth serrations | Maxillary teeth | Tooth | tooth animal,The study of teeth and their diseases.,1,,0.8283932441297186,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
